index RAJ2000 DEJ2000 dist_Mpc exptime Nvis LogProb contour
0 194.323669 -6.542323 179.57808 1200.0 1.0 10.407956524103835 38.737321504130456
1 196.262741 -11.213544 205.351798 1200.0 1.0 9.767317520940916 61.779169064302366
2 196.334427 -10.608647 192.232661 1200.0 1.0 9.604063410596362 31.693803251459187
3 191.468155 -1.680375 222.605471 1200.0 1.0 9.300446293386738 58.64212421566105
4 196.519028 -11.562222 198.874588 1200.0 1.0 9.291059136118688 52.25837422262257
5 195.079498 -8.087383 131.283219 1200.0 1.0 9.265470422082645 37.195183167731145
6 196.37 -11.26781 205.24247 1200.0 1.0 9.150335661993932 41.86419041660386
7 194.870102 -7.429252 195.637752 1200.0 1.0 9.140488396482564 35.2405699726855
8 193.424088 -4.88479 103.212302 1200.0 1.0 9.103293905664998 44.73815642336332
9 193.635086 -6.859438 67.280345 1200.0 1.0 9.08635256505457 69.5850075278001
10 195.156219 -7.811415 217.80851 1200.0 1.0 9.04774699465865 36.9061046128426
11 197.925888 -10.649174 168.585792 1200.0 1.0 8.967271905153915 69.95603451321206
12 191.239105 -0.043228 220.423619 1200.0 1.0 8.90974045956412 70.25805885784924
13 195.081192 -8.153216 262.7331 1200.0 1.0 8.728842113488897 34.8759156211907
14 190.554016 -0.098936 214.792394 1200.0 1.0 8.701318431881688 63.89849865982753
15 190.791336 -1.441194 212.526476 1200.0 1.0 8.605705005205499 71.08958424309925
16 190.937714 -0.357413 217.844091 1200.0 1.0 8.592996615808758 62.47281964875464
17 196.821075 -10.947557 201.019814 1200.0 1.0 8.566863174305901 26.1426288405048
18 194.143738 -5.137527 103.789744 1200.0 1.0 8.53733715096809 62.74347771093921
19 195.356857 -9.363192 97.749901 1200.0 1.0 8.528330827924547 49.805769970210456
20 189.260178 1.818968 203.663631 1200.0 1.0 8.518599134134906 71.70262684568388
21 196.375275 -9.630033 203.427375 1200.0 1.0 8.515574789218146 31.137665525949455
22 189.754837 0.365687 106.170712 1200.0 1.0 8.512507178299558 76.17099039352682
23 194.764328 -5.731115 214.298903 1200.0 1.0 8.498667357935606 64.6231024937034
24 192.401932 -3.844498 214.835148 1200.0 1.0 8.482725611614072 53.293876650330674
25 193.807556 -6.548061 111.863914 1200.0 1.0 8.482689806357893 48.23323146023846
26 196.369537 -11.267812 206.603632 1200.0 1.0 8.440685804871327 41.86419041660386
27 194.15921 -6.733356 273.859871 1200.0 1.0 8.418308791318811 44.07732147701786
28 194.290665 -4.698196 207.828282 1200.0 1.0 8.415367968386008 69.53488496821953
29 195.21817 -7.757245 198.358335 1200.0 1.0 8.41184102192538 36.9061046128426
30 191.11644 -1.634597 212.233827 1200.0 1.0 8.410299939112917 60.72579701484112
31 192.676773 -2.825508 212.193277 1200.0 1.0 8.410287102253154 59.74068142022072
32 194.702087 -7.664495 273.136947 1200.0 1.0 8.405856680516719 36.325245619729884
33 195.759598 -10.358596 171.532655 1200.0 1.0 8.379178143718441 52.639665121700155
34 193.372238 -5.429688 68.42597 1200.0 1.0 8.36185984378492 49.36571535377889
35 194.912918 -5.968976 215.885877 1200.0 1.0 8.359085165292752 67.758668348902
36 190.777145 -0.437861 212.284344 1200.0 1.0 8.30606866356862 62.47281964875464
37 196.039276 -7.473475 211.72941 1200.0 1.0 8.224867078187813 72.04162301734993
38 194.51532 -9.06335 212.190396 1200.0 1.0 8.212047052765993 73.61899486956183
39 196.304413 -11.358539 209.536946 1200.0 1.0 8.207428863404154 56.807573756720565
40 193.407928 -5.234685 246.078157 1200.0 1.0 8.194594726040247 45.70761820767131
41 195.848221 -11.852547 238.030343 1200.0 1.0 8.177620639445838 89.52521751626503
42 193.902283 -8.792485 134.351227 1200.0 1.0 8.115363212687793 84.92067649098009
43 190.050858 0.695742 208.34463 1200.0 1.0 8.090705756249847 67.5886755172553
44 195.615067 -10.589342 230.224599 1200.0 1.0 8.078742725420005 65.622296230367
45 193.292892 -6.414301 100.366766 1200.0 1.0 8.071196158108755 66.93653133054522
46 194.0044547 -6.8183895 136.130046 1200.0 1.0 8.03974181064168 44.07732147701786
47 193.280518 -4.061464 142.284848 1200.0 1.0 8.02901011257798 56.49573468074557
48 195.043 -6.22265 219.796597 1200.0 1.0 8.027278087314512 60.415682784414784
49 195.037689 -8.25322 211.510352 1200.0 1.0 7.998607255935784 34.8759156211907
50 196.57254 -7.761753 125.485166 1200.0 1.0 7.998045472215744 82.01978259529623
51 195.306351 -9.610453 95.200221 1200.0 1.0 7.995645013089527 58.1025225111531
52 195.043274 -6.222663 221.994298 1200.0 1.0 7.987465277249541 60.415682784414784
53 194.2540162 -6.4613896 162.881445 1200.0 1.0 7.985930614323675 38.737321504130456
54 196.420853 -10.445301 302.310964 1200.0 1.0 7.982187021629825 31.693803251459187
55 191.017227 -1.722375 214.833441 1200.0 1.0 7.977142521594278 65.75193712542725
56 192.5 -3.575718 247.924898 1200.0 1.0 7.93068269087771 51.51281011026486
57 189.660736 1.472988 204.591909 1200.0 1.0 7.904505173335968 69.20432566724108
58 192.412796 -3.856441 224.418766 1200.0 1.0 7.89685908353738 53.293876650330674
59 192.494156 -3.575995 256.645163 1200.0 1.0 7.876876210138571 51.51281011026486
60 190.706665 0.024233 219.832119 1200.0 1.0 7.863076379624404 64.24320555555062
61 195.303818 -9.626287 98.495042 1200.0 1.0 7.861495720417307 58.1025225111531
