index RAJ2000 DEJ2000 exptime Nvis LogProb contour
47 26.633404 15.745957 1200.0 1.0 -23.639452758137878 78.8297151990254
48 27.747343 13.074085 1200.0 1.0 -23.6491147959408 79.65990271315034
49 25.078196 17.422006 1200.0 1.0 -23.652228039036054 73.3957909598178
50 25.432745 17.228061 1200.0 1.0 -23.654084528879267 76.05212955968665
51 25.23336 17.65164 1200.0 1.0 -23.655222384908562 73.40281356411913
52 25.629993 16.595378 1200.0 1.0 -23.666814883185495 72.14200660437558
53 25.716434 16.804354 1200.0 1.0 -23.67662454682268 78.76794051317202
54 25.468481 17.47056 1200.0 1.0 -23.682699160203413 85.94626089182404
55 26.814837 15.981402 1200.0 1.0 -23.687522398147557 89.34518561651316
56 27.217039 15.100053 1200.0 1.0 -23.69579771861693 86.98119121673423
57 25.977757 16.284267 1200.0 1.0 -23.70264139084457 75.62381749638642
58 26.099758 17.261378 1200.0 1.0 -23.729340804947743 88.88986705583515
59 25.935955 17.441759 1200.0 1.0 -23.739893069182926 88.88726468858599
60 26.346212 16.284973 1200.0 1.0 -23.747843418911813 86.35406741385209
61 25.189568 17.03399 1200.0 1.0 -23.767156992276966 70.67864740164174
62 26.603767 16.428871 1200.0 1.0 -23.80335707694445 86.35301606256061
63 26.160488 17.387426 1200.0 1.0 -23.847839757838457 88.89203569520944
64 25.836971 17.410625 1200.0 1.0 -23.855839491808148 88.88639723283627
65 25.440474 16.377981 1200.0 1.0 -23.861016467733222 72.14305752053637
66 24.798836 17.244276 1200.0 1.0 -23.88146835563405 69.7626310457993
67 26.18689 16.29468 1200.0 1.0 -23.886135150648002 86.35617011643508
68 26.835182 16.133529 1200.0 1.0 -23.88640506037918 89.34767763249333
69 26.612421 16.018909 1200.0 1.0 -23.889881348129798 89.34560095250986
70 26.471245 15.907267 1200.0 1.0 -23.896223903437622 78.8196890329077
71 26.296268 16.623958 1200.0 1.0 -23.91337024936071 82.97610802146794
72 26.581892 16.197894 1200.0 1.0 -23.940575489203678 89.3418629285396
73 25.060036 17.160307 1200.0 1.0 -23.97457297214173 70.02278694096479
74 25.010082 17.483672 1200.0 1.0 -23.99916812023153 73.39880064737552
75 25.612125 17.427902 1200.0 1.0 -23.99937234840801 85.93977535638561
76 25.35157 17.334172 1200.0 1.0 -24.00098924560283 76.05391037040839
77 27.091885 14.98814 1200.0 1.0 -24.007820252706566 86.97714614473536
78 26.338938 16.369346 1200.0 1.0 -24.026652785230254 86.35669579208083
79 26.086288 17.481719 1200.0 1.0 -24.052117763705283 88.88769841646085
80 26.509352 16.039505 1200.0 1.0 -24.077930170595067 89.34601628850655
81 25.81723 16.627656 1200.0 1.0 -24.08936770282635 82.97418177632458
82 25.949545 16.771466 1200.0 1.0 -24.09053660521805 82.98060259346911
83 25.864382 14.275791 1200.0 1.0 -24.09512572146287 62.45734658095159
84 27.453962 14.740616 1200.0 1.0 -24.098800878584157 89.57831016408109
85 26.560713 16.141839 1200.0 1.0 -24.0991617351712 89.34809296849002
86 25.122965 17.331267 1200.0 1.0 -24.099332375962632 76.05658158649102
87 27.665529 14.090989 1200.0 1.0 -24.12307484450669 83.73820621567864
88 26.274441 15.921236 1200.0 1.0 -24.12428017631845 78.82200276355024
89 25.828794 17.164791 1200.0 1.0 -24.128642444323702 88.89073451158487
90 25.018419 17.377871 1200.0 1.0 -24.132594286696076 73.3957909598178
91 25.669355 16.661156 1200.0 1.0 -24.150294010372583 78.76484782155748
92 25.090643 17.125998 1200.0 1.0 -24.155331449947113 70.02278694096479
93 25.636415 16.081227 1200.0 1.0 -24.15716898670749 72.15566851446604
94 26.770756 16.226394 1200.0 1.0 -24.162063342111082 89.34726229649664
95 26.077959 17.375196 1200.0 1.0 -24.164062641633755 88.88769841646085
96 26.049635 17.538887 1200.0 1.0 -24.168054049154442 88.88856587221056
97 25.074492 17.15969 1200.0 1.0 -24.1726187838676 70.02278694096479
98 25.316845 15.835941 1200.0 1.0 -24.178193605764548 67.10581526999235
99 25.818832 16.995981 1200.0 1.0 -24.181990387296146 78.76020878413567
100 25.421795 17.586299 1200.0 1.0 -24.19158449427762 85.94355858539136
101 26.014172 16.339648 1200.0 1.0 -24.19422366668151 82.97546593975349
102 24.894176 17.788355 1200.0 1.0 -24.196120687286232 73.39679418900371
103 26.176588 15.739108 1200.0 1.0 -24.19749744458514 78.82663022483534
104 26.806017 16.220751 1200.0 1.0 -24.200104188018052 89.34767763249333
105 26.718899 16.282116 1200.0 1.0 -24.205681183077054 89.34726229649664
106 26.529039 15.963315 1200.0 1.0 -24.20610359548821 89.34352427252638
107 26.190184 16.181211 1200.0 1.0 -24.208222006937106 86.35617011643508
108 24.821924 19.823295 1200.0 1.0 -24.212110503004812 88.32324286275333
109 26.513548 16.040592 1200.0 1.0 -24.215180902724825 89.34601628850655
110 26.956501 16.006997 1200.0 1.0 -24.2165051075671 89.34477028051646
111 26.944096 15.475115 1200.0 1.0 -24.216626246993407 83.36907700381676
112 26.84347 16.010775 1200.0 1.0 -24.221081497362775 89.34518561651316
113 25.15724 16.07272 1200.0 1.0 -24.22151328338264 67.02591180108388
114 25.494032 16.96445 1200.0 1.0 -24.247494430099774 78.75788926542478
115 25.136122 18.042554 1200.0 1.0 -24.252137799836795 82.84913876288161
116 26.38389 16.517695 1200.0 1.0 -24.2564611186339 86.35511876514359
117 25.433094 17.705331 1200.0 1.0 -24.282710561879817 82.84267649151846
118 25.957094 16.634775 1200.0 1.0 -24.28288835788137 82.97482385803903
119 26.554604 15.884315 1200.0 1.0 -24.28859989816251 89.34352427252638
120 25.046316 16.914942 1200.0 1.0 -24.297466726850097 70.67978529557169
121 25.60384 17.371997 1200.0 1.0 -24.29828579805134 85.94301812410482
122 25.969236 15.906115 1200.0 1.0 -24.311722616501747 75.63200395522804
123 25.737429 16.863744 1200.0 1.0 -24.312700916711172 78.76794051317202
124 27.158939 15.245307 1200.0 1.0 -24.320818949249514 86.9791686807348
125 26.354008 15.173886 1200.0 1.0 -24.33398306428304 73.64171064110184
126 26.108074 16.825767 1200.0 1.0 -24.33641250250188 82.98124467518356
127 27.05982 14.873529 1200.0 1.0 -24.33758941851862 86.98017994873452
128 26.557001 16.049561 1200.0 1.0 -24.346262341118955 89.34809296849002
129 25.151285 18.318831 1200.0 1.0 -24.34708690762193 79.11299052862522
130 26.085045 17.415601 1200.0 1.0 -24.35278029862902 88.88769841646085
131 26.811527 16.109251 1200.0 1.0 -24.355215597492965 89.34767763249333
132 26.533213 16.1306 1200.0 1.0 -24.364181535424542 89.34809296849002
133 25.284491 17.379918 1200.0 1.0 -24.381820134079454 76.05391037040839
134 26.177423 15.957307 1200.0 1.0 -24.382506964624945 75.63018474215212
135 26.257431 16.418744 1200.0 1.0 -24.40435206271865 86.35564444078933
136 27.133669 14.997172 1200.0 1.0 -24.405882929293078 86.97714614473536
137 26.372835 16.574252 1200.0 1.0 -24.40624154078344 86.35511876514359
138 24.363071 17.618863 1200.0 1.0 -24.426726778482305 69.60937033455437
139 24.730129 16.560704 1200.0 1.0 -24.428265845113003 67.84986447183378
140 26.629869 16.280775 1200.0 1.0 -24.439720572681317 86.34881065739464
141 24.992996 17.689585 1200.0 1.0 -24.451108525016593 73.3917780430742
142 25.2349 17.957998 1200.0 1.0 -24.455721652629805 82.8484925357453
143 25.9223 17.431601 1200.0 1.0 -24.45932427050935 88.88726468858599
144 25.828598 17.281933 1200.0 1.0 -24.471910168974695 88.88639723283627
145 24.623077 17.525823 1200.0 1.0 -24.486637549765483 69.64513717310484
146 25.506243 16.91941 1200.0 1.0 -24.487130754785905 78.76716734026839
147 26.544903 16.224061 1200.0 1.0 -24.494494702609543 86.35249038691487
148 26.3855 16.090005 1200.0 1.0 -24.495916318855585 86.35354173820635
149 26.31649 16.476672 1200.0 1.0 -24.501178751255175 86.34986200868613
150 26.442026 15.612402 1200.0 1.0 -24.50469544461908 78.82894395547788
151 26.685526 15.456474 1200.0 1.0 -24.505196028266084 83.36028544666266
152 25.947443 17.013902 1200.0 1.0 -24.51048581128658 78.7609819570393
153 25.9552 16.41668 1200.0 1.0 -24.515307219446434 82.97546593975349
154 25.884737 17.263371 1200.0 1.0 -24.520033265040436 88.88596350496141
155 24.649614 17.204252 1200.0 1.0 -24.528699414021652 68.81071421525942
156 25.906971 16.159315 1200.0 1.0 -24.534896145122023 75.62836552907622
157 26.407724 16.484068 1200.0 1.0 -24.54844282634201 86.35038768433188
158 25.769108 16.601966 1200.0 1.0 -24.559581507392437 82.97418177632458
159 25.931175 17.563109 1200.0 1.0 -24.55967742258131 85.94788227568364
160 26.572456 16.431386 1200.0 1.0 -24.566011011997645 86.35301606256061
161 25.840452 17.384371 1200.0 1.0 -24.56743470674124 88.88639723283627
162 26.761387 16.113069 1200.0 1.0 -24.57583393284987 89.34227826453629
163 25.903824 17.016918 1200.0 1.0 -24.58305806038615 78.76020878413567
164 25.645388 16.992315 1200.0 1.0 -24.586707584719058 78.75866243832841
165 27.483984 14.87803 1200.0 1.0 -24.591995100461872 89.58031118529132
166 25.428829 16.52745 1200.0 1.0 -24.60491804831721 69.6905988882077
167 25.672245 17.60503 1200.0 1.0 -24.60627979911446 85.94247766281828
168 25.649185 17.456172 1200.0 1.0 -24.610500880386333 85.94680135311057
169 26.963917 15.944933 1200.0 1.0 -24.61482419931467 89.34393960852307
170 25.807041 16.060997 1200.0 1.0 -24.62611595357675 75.61926946369664
171 26.726067 15.294894 1200.0 1.0 -24.63191404880996 83.36656513034416
172 26.462137 16.467196 1200.0 1.0 -24.6330981060252 86.35038768433188
173 25.907295 16.954926 1200.0 1.0 -24.653692591245665 78.7609819570393
174 25.32028 18.569572 1200.0 1.0 -24.656460667509684 88.48208038873709
175 25.853529 16.7571 1200.0 1.0 -24.65674538287646 82.9780342666113
176 24.458143 17.159904 1200.0 1.0 -24.664563702634425 68.94999108124458
177 25.997507 16.521323 1200.0 1.0 -24.671206207237134 82.97931843004021
178 27.357334 15.115283 1200.0 1.0 -24.6768925239368 86.98321375273366
179 26.45417 15.113322 1200.0 1.0 -24.68195106884393 75.31541765347167
180 25.576639 17.259672 1200.0 1.0 -24.686578252152575 76.05301996504753
181 26.06971 15.812195 1200.0 1.0 -24.692451731113962 75.61835985715868
182 23.711826 18.145697 1200.0 1.0 -24.696285153907006 70.55994461125957
183 26.430365 16.02245 1200.0 1.0 -24.706482574958507 89.34601628850655
184 26.005526 14.958037 1200.0 1.0 -24.709512895783234 67.27000376900381
185 25.626856 16.874696 1200.0 1.0 -24.71858983339017 78.76639416736475
186 25.9541 16.569276 1200.0 1.0 -24.719472783418972 82.97931843004021
187 25.23843 17.508847 1200.0 1.0 -24.729294339337947 76.04500631679963
188 26.058374 16.645435 1200.0 1.0 -24.73071345252498 82.9767501031824
189 27.104883 14.691466 1200.0 1.0 -24.737053289148335 79.13502012258736
190 27.237293 15.069886 1200.0 1.0 -24.739110936431892 86.97866304673494
191 26.772322 16.035624 1200.0 1.0 -24.739255837520005 89.34518561651316
192 25.693943 17.29737 1200.0 1.0 -24.75389023382573 85.94301812410482
193 25.318922 17.634498 1200.0 1.0 -24.75408473023635 82.84655385433635
194 26.436079 16.19399 1200.0 1.0 -24.76128544024038 86.35459308949784
195 25.55958 17.107172 1200.0 1.0 -24.766367766263564 78.76871368607566
196 25.145031 16.973894 1200.0 1.0 -24.771234436756977 70.67864740164174
197 25.105494 17.594212 1200.0 1.0 -24.77615583659573 73.40181033493323
198 26.014442 17.390513 1200.0 1.0 -24.776759903278723 88.89116823945973
199 26.378895 15.508029 1200.0 1.0 -24.778112176255085 78.8250877377403
200 25.477999 17.152275 1200.0 1.0 -24.78078701781031 76.04678712752138
201 26.057961 16.502847 1200.0 1.0 -24.79450262663964 82.97353969461014
202 25.607288 16.748759 1200.0 1.0 -24.815212821690082 78.76484782155748
203 26.001089 16.705744 1200.0 1.0 -24.822113009060438 82.97739218489684
204 26.172609 16.765775 1200.0 1.0 -24.827898847790628 82.98317092032693
205 26.124374 17.168863 1200.0 1.0 -24.828154764485223 88.89030078371
206 26.028955 16.483553 1200.0 1.0 -24.84370517619366 82.97353969461014
207 25.866083 16.60064 1200.0 1.0 -24.848897137355088 82.97996051175465
208 26.272858 16.413775 1200.0 1.0 -24.851699637293706 86.35564444078933
209 25.878681 14.146379 1200.0 1.0 -24.86055171567216 62.4536622927502
210 26.670576 15.559942 1200.0 1.0 -24.865138615909338 83.36091341503081
211 24.884865 17.20665 1200.0 1.0 -24.867329021072848 69.7602009552729
212 24.896898 16.072282 1200.0 1.0 -24.876932655638434 66.67147252625189
213 26.096292 15.345973 1200.0 1.0 -24.879209883571832 71.51562465832767
214 26.324675 16.585752 1200.0 1.0 -24.885040217064173 86.35511876514359
215 24.971529 17.353727 1200.0 1.0 -24.88672143251207 73.38876835551649
216 26.075602 16.405125 1200.0 1.0 -24.889529420030726 82.97546593975349
217 25.969082 15.947092 1200.0 1.0 -24.89008988549749 75.62927513561417
218 27.087395 14.804013 1200.0 1.0 -24.89112887560367 86.98017994873452
219 26.662436 14.957267 1200.0 1.0 -24.89879257021218 75.56095277518166
220 25.945908 17.112735 1200.0 1.0 -24.902876334546917 88.8916019673346
221 26.657637 16.377949 1200.0 1.0 -24.90339268808176 86.34881065739464
222 24.883501 17.755855 1200.0 1.0 -24.909596232951543 73.39679418900371
223 26.510046 15.885354 1200.0 1.0 -24.921664104146053 78.8196890329077
224 25.441446 16.892807 1200.0 1.0 -24.932539408187743 78.76716734026839
225 26.96147 15.992997 1200.0 1.0 -24.932614827497968 89.34477028051646
226 25.70742 16.142592 1200.0 1.0 -24.935128116685426 72.15356668214443
227 26.873354 15.544155 1200.0 1.0 -24.93990247734783 83.35965747829451
228 25.794571 15.951203 1200.0 1.0 -24.951468863563434 75.62745592253826
229 25.349997 16.979132 1200.0 1.0 -24.951763514985934 78.76330147575021
230 24.165462 17.009148 1200.0 1.0 -24.95249167826522 69.33339178141942
231 26.366947 16.150379 1200.0 1.0 -24.96094613388178 86.35354173820635
232 25.812948 16.347116 1200.0 1.0 -24.964689100987705 72.15461759830524
233 25.751472 16.693466 1200.0 1.0 -24.96633700114804 82.97418177632458
234 25.183346 17.21914 1200.0 1.0 -24.97681686419073 76.05569118113014
235 25.969252 15.84787 1200.0 1.0 -24.97831770886907 75.63200395522804
236 26.462095 15.746283 1200.0 1.0 -24.97926248490701 78.82277400709776
237 26.588486 16.364117 1200.0 1.0 -24.98855231756315 86.34881065739464
238 25.480385 16.204188 1200.0 1.0 -25.001725281470364 72.14515935285799
239 23.953682 19.391571 1200.0 1.0 -25.008001690940375 74.2319734270174
240 25.823992 16.811204 1200.0 1.0 -25.050528372000876 78.76794051317202
241 25.166819 17.515926 1200.0 1.0 -25.050646409334274 73.38977158470239
242 25.004679 17.311807 1200.0 1.0 -25.05296442956513 73.38876835551649
243 26.059511 17.339093 1200.0 1.0 -25.05915801841835 88.89116823945973
244 25.769646 15.241704 1200.0 1.0 -25.062390331811415 66.17723150727608
245 26.359781 16.276981 1200.0 1.0 -25.068890141428852 86.35406741385209
246 25.834827 16.16864 1200.0 1.0 -25.071346990831792 75.61926946369664
247 25.259159 16.442703 1200.0 1.0 -25.076190621701386 69.68937204419034
248 24.251619 18.048355 1200.0 1.0 -25.081000891451566 70.4332597430134
249 25.346663 17.420037 1200.0 1.0 -25.08428784465731 76.04322550607789
250 24.794024 16.741052 1200.0 1.0 -25.098959435038516 67.84705882669333
251 27.004261 14.746688 1200.0 1.0 -25.103921418764415 75.56551646721367
252 27.297823 12.324323 1200.0 1.0 -25.10606319905338 61.89392835195646
253 25.959709 16.22214 1200.0 1.0 -25.108925449626767 75.62836552907622
254 26.324539 15.950632 1200.0 1.0 -25.109083036425588 78.82354525064528
255 25.905231 15.876014 1200.0 1.0 -25.113216427138653 75.63200395522804
256 23.982246 17.919188 1200.0 1.0 -25.115375986088765 69.7273237043136
257 25.589228 17.624744 1200.0 1.0 -25.11969020353157 85.94463950796442
258 23.686481 17.816863 1200.0 1.0 -25.119877929799728 70.42979562212885
259 25.178509 17.117045 1200.0 1.0 -25.12450407855018 76.0458967221605
260 24.894114 17.06191 1200.0 1.0 -25.125308507910532 70.01922354256502
261 25.193302 17.341466 1200.0 1.0 -25.127789899949462 76.05658158649102
262 26.592157 15.15872 1200.0 1.0 -25.130704702152258 75.31449691699319
263 25.459393 16.671576 1200.0 1.0 -25.13553541316805 72.47536066262856
264 26.116989 16.639497 1200.0 1.0 -25.136725737832247 82.9767501031824
265 27.258514 14.794132 1200.0 1.0 -25.14957419798207 89.57991098104927
266 24.976004 17.692728 1200.0 1.0 -25.154342039149746 73.3917780430742
267 25.620214 16.834823 1200.0 1.0 -25.156711475333175 78.76562099446112
268 25.888199 16.675394 1200.0 1.0 -25.161637109828867 82.97482385803903
269 26.787968 16.060243 1200.0 1.0 -25.162431727639948 89.34518561651316
270 26.498396 16.072791 1200.0 1.0 -25.16558298406529 89.34809296849002
271 26.104548 16.48045 1200.0 1.0 -25.169373330288927 82.97353969461014
272 26.248781 15.791441 1200.0 1.0 -25.170396603931522 78.82663022483534
273 26.613918 16.396981 1200.0 1.0 -25.178893409934126 86.34881065739464
274 25.241056 17.772434 1200.0 1.0 -25.18500164559591 82.84203026438215
275 24.195276 17.389315 1200.0 1.0 -25.188795608168867 69.1701032675604
276 24.546427 16.08664 1200.0 1.0 -25.19493127006399 67.29331662680555
277 26.199778 16.235299 1200.0 1.0 -25.203088761647763 86.35617011643508
278 24.265278 17.24176 1200.0 1.0 -25.20802572268223 68.82126085430293
279 27.541553 12.697354 1200.0 1.0 -25.21056637810151 69.15469632362965
280 25.205811 16.834815 1200.0 1.0 -25.222477058312954 71.25976840105992
281 25.749897 17.65764 1200.0 1.0 -25.223044010026634 85.94517996925096
282 26.661243 16.226831 1200.0 1.0 -25.224979196587856 89.3418629285396
283 25.501343 15.747703 1200.0 1.0 -25.23768779656036 67.3412718908905
284 24.949471 16.798402 1200.0 1.0 -25.252707293380453 68.97998924951283
285 25.887436 16.336767 1200.0 1.0 -25.253121040016588 72.1472611851796
286 26.47966 16.133513 1200.0 1.0 -25.259272659422713 86.35459308949784
287 24.249105 17.507045 1200.0 1.0 -25.259919021263627 69.16881965651395
288 24.95505 17.534379 1200.0 1.0 -25.26024471768764 73.39880064737552
289 25.096703 16.38245 1200.0 1.0 -25.265449251325414 68.0991042552513
290 25.510704 16.335759 1200.0 1.0 -25.275507427849988 72.15777034678766
291 25.2388 15.952147 1200.0 1.0 -25.276577257933553 67.10728956901934
292 25.964437 16.689695 1200.0 1.0 -25.280437873125493 82.97482385803903
293 25.752411 17.480362 1200.0 1.0 -25.28097675672452 85.94572043053749
294 24.896584 16.882434 1200.0 1.0 -25.30902078483784 68.98129200235743
295 27.345753 14.927148 1200.0 1.0 -25.329797595801345 89.5811115937754
296 25.549835 17.248085 1200.0 1.0 -25.33225127008822 76.05301996504753
297 26.146225 16.556021 1200.0 1.0 -25.33729688136949 82.97867634832575
298 24.070232 16.754592 1200.0 1.0 -25.33798099815671 69.58585213844279
299 26.155169 16.476903 1200.0 1.0 -25.343272294874264 82.97353969461014
300 25.396078 17.229085 1200.0 1.0 -25.345392581105948 76.05212955968665
301 25.524534 16.828712 1200.0 1.0 -25.34903202089135 78.76562099446112
302 25.084 16.308037 1200.0 1.0 -25.357125347837986 68.10048527090153
303 24.740553 17.383021 1200.0 1.0 -25.369807916587135 69.7638460910625
304 25.687407 16.477624 1200.0 1.0 -25.372374447625738 72.15146484982282
305 25.698629 16.034664 1200.0 1.0 -25.376539194533123 75.62108867677256
306 24.390955 16.922886 1200.0 1.0 -25.37671427911357 68.34948337839086
307 26.160717 16.667473 1200.0 1.0 -25.380202496838777 82.9767501031824
308 23.811291 16.964212 1200.0 1.0 -25.38648950695694 75.13051447393546
309 26.849592 15.302664 1200.0 1.0 -25.389410854073205 83.36154138339896
310 25.225203 16.577783 1200.0 1.0 -25.391971523350698 69.38406880642394
311 25.934046 15.988641 1200.0 1.0 -25.403117095419958 75.6219982833105
312 25.972414 15.909259 1200.0 1.0 -25.40475539139898 75.62927513561417
313 24.560884 17.565633 1200.0 1.0 -25.40500151788342 69.60813475807713
314 24.665453 16.357354 1200.0 1.0 -25.405458779963467 67.17491948531256
315 24.075525 20.138494 1200.0 1.0 -25.411176539797445 86.21682689042956
316 25.981312 16.415116 1200.0 1.0 -25.411572322854923 82.97546593975349
317 23.983849 18.664871 1200.0 1.0 -25.419180730392597 71.31855252963007
318 25.318096 16.809092 1200.0 1.0 -25.424907875731897 71.26195183496218
319 26.204931 15.61645 1200.0 1.0 -25.42539520318558 78.82431649419279
320 23.984207 17.686172 1200.0 1.0 -25.42580059162419 69.78689556767358
321 23.819586 19.267063 1200.0 1.0 -25.425833958235486 74.24363165325938
322 25.312889 15.767021 1200.0 1.0 -25.427105144276922 67.10581526999235
323 26.629688 15.482878 1200.0 1.0 -25.43229708223752 83.36091341503081
324 24.553461 17.497069 1200.0 1.0 -25.43396128598117 69.64513717310484
325 25.88319 16.603133 1200.0 1.0 -25.456950646134736 82.97996051175465
326 23.522221 17.995815 1200.0 1.0 -25.459102807091767 71.27068088673971
327 24.443218 18.08476 1200.0 1.0 -25.45912675353776 72.18192516204927
328 26.142305 16.121767 1200.0 1.0 -25.460594572498565 75.62290788984846
329 24.95343 16.712069 1200.0 1.0 -25.463772304003612 68.97868649666823
330 24.158829 17.912093 1200.0 1.0 -25.467855989631026 69.72610406652907
331 26.334883 16.313473 1200.0 1.0 -25.470121068901157 86.35143903562337
332 26.395569 16.178196 1200.0 1.0 -25.485744550582478 86.35459308949784
333 22.918226 18.229903 1200.0 1.0 -25.487903810359875 80.71745764141352
334 26.550673 15.417005 1200.0 1.0 -25.48937829083713 83.3671930987123
335 25.765381 16.78841 1200.0 1.0 -25.49379811631553 78.76794051317202
336 25.606089 16.318783 1200.0 1.0 -25.494960777441875 72.15777034678766
337 24.829088 17.228616 1200.0 1.0 -25.49708482715478 69.7626310457993
338 25.28723 17.151958 1200.0 1.0 -25.50124082719651 76.04856793824314
339 25.899841 17.298855 1200.0 1.0 -25.505289911818345 88.88596350496141
340 24.618372 17.138918 1200.0 1.0 -25.50894852645746 68.81071421525942
341 27.321428 15.028386 1200.0 1.0 -25.509743059933967 86.97866304673494
342 25.591959 15.972767 1200.0 1.0 -25.513824864081037 68.80016389278778
343 28.974819 10.857459 1200.0 1.0 -25.51606455748803 80.96533674132571
344 25.597118 15.684188 1200.0 1.0 -25.52353072677719 67.3369160345677
345 25.451523 18.042285 1200.0 1.0 -25.526699969766774 82.84784630860898
346 25.626953 17.213839 1200.0 1.0 -25.52745498055819 78.75943561123205
347 25.758554 17.399299 1200.0 1.0 -25.52904372818464 85.94572043053749
348 25.425648 17.461529 1200.0 1.0 -25.53573524817601 76.04322550607789
349 26.272871 16.355148 1200.0 1.0 -25.53733065259638 86.35143903562337
350 25.92301 16.941926 1200.0 1.0 -25.542805776346597 78.7609819570393
351 26.031336 16.14152 1200.0 1.0 -25.546105558745268 75.6201790702346
352 26.875187 15.975441 1200.0 1.0 -25.551054806581874 89.34393960852307
353 25.111197 15.946545 1200.0 1.0 -25.559618282600738 67.02887753916886
354 25.331064 17.500768 1200.0 1.0 -25.562217084790014 76.04500631679963
355 25.829983 15.998354 1200.0 1.0 -25.5695040675171 75.62745592253826
356 26.390291 16.260934 1200.0 1.0 -25.573053986650557 86.35406741385209
357 23.902514 16.610703 1200.0 1.0 -25.577108359895256 71.26522643126975
358 25.050953 17.216672 1200.0 1.0 -25.586016141999163 76.0503487489649
359 25.923311 15.261823 1200.0 1.0 -25.58781771601209 69.01511045398034
360 25.518536 16.879886 1200.0 1.0 -25.59119892833136 78.76716734026839
361 25.358715 16.030021 1200.0 1.0 -25.595895166558293 68.79884408274033
362 25.339472 16.581561 1200.0 1.0 -25.602469802669845 69.68814520017297
363 25.173727 17.114386 1200.0 1.0 -25.61090206344099 76.0458967221605
364 25.265926 17.818387 1200.0 1.0 -25.615344360401842 82.83944535583689
365 26.360252 16.141878 1200.0 1.0 -25.617370592412044 86.35354173820635
366 25.950197 16.734323 1200.0 1.0 -25.61849962165298 82.97739218489684
