index RAJ2000 DEJ2000 dist_Mpc exptime Nvis LogProb contour
0 278.377 67.1368 100.648645 1200.0 1.0 7.216156651998255 89.08063328976222
1 278.4 67.10995 100.555317 1200.0 1.0 6.9299721532585545 89.08063328976222
2 289.779419 70.69413 127.425923 1200.0 1.0 6.675684102282895 86.78651981388676
3 278.400513 67.110672 100.047859 1200.0 1.0 6.532565220970851 89.08063328976222
4 278.291687 66.959 101.820073 1200.0 1.0 6.503802562108124 89.08380384857189
5 289.207855 70.508705 101.411258 1200.0 1.0 5.986544208663713 86.7903560186978
6 277.665894 67.987053 44.020645 1200.0 1.0 5.676225446920416 88.94677582194305
7 281.031097 67.88147 118.662096 1200.0 1.0 5.662903525579785 88.71722842839492
8 283.368164 68.475693 137.515945 1200.0 1.0 5.346611631999765 88.23605194695978
9 288.662628 70.183693 172.701054 1200.0 1.0 5.235816950444255 88.65515054903985
10 283.368 68.475 123.549523 1200.0 1.0 5.189012450655119 88.23605194695978
11 282.733521 70.532272 176.035628 1200.0 1.0 5.134725507877656 87.81619031611369
12 276.950867 66.707077 143.0662 1200.0 1.0 5.100510787638276 89.99325804310394
13 282.2333647 69.9902577 147.596442 1200.0 1.0 5.060693777554515 86.50380624508463
14 286.10323910000005 69.6950296 121.872423 1200.0 1.0 4.80191825111428 86.0980497961608
15 287.4051712 71.0843704 168.168358 1200.0 1.0 4.801142505697126 83.6678469238336
16 284.0831987 70.8511757 161.27057299999998 1200.0 1.0 4.770606189121198 85.70314136189948
17 286.22538430000003 71.5349987 114.748889 1200.0 1.0 4.700650713751371 83.65384881762536
18 289.6569717 70.28718590000001 146.07883 1200.0 1.0 4.638992884689394 86.79419222350887
19 288.8503094 70.3659651 130.90800900000002 1200.0 1.0 4.5365342193976925 88.65186839461701
20 289.46556769999995 70.6888412 119.010056 1200.0 1.0 4.521208260374978 86.78268360907569
21 288.8290829 70.2846601 148.184256 1200.0 1.0 4.406398249534454 88.65186839461701
22 284.06881610000005 69.9057145 138.114822 1200.0 1.0 4.3745420182778805 85.43831973331348
23 285.9560442 71.0098682 153.419783 1200.0 1.0 4.371821617028626 84.0155645692288
24 285.2756702 69.38003640000001 148.21027800000002 1200.0 1.0 4.3148239930337215 87.37100862276918
25 289.2955183 71.03326650000001 138.347974 1200.0 1.0 4.274025160266906 84.95803640132122
26 278.381 67.1465 98.730229 1200.0 1.0 4.250232465167232 89.08063328976222
27 282.757152 70.8866105 129.036234 1200.0 1.0 4.2250365249857795 88.63545669797975
28 284.4418959 69.45890899999999 131.807989 1200.0 1.0 4.139558521750461 85.43408471219419
29 287.3893099 71.0418811 168.517751 1200.0 1.0 4.094451169849146 83.6678469238336
30 280.78374060000004 68.57728780000001 165.35098 1200.0 1.0 4.089461124909688 87.79833648456699
31 281.6501046 69.9955372 91.6005 1200.0 1.0 3.9992764044525444 86.50380624508463
32 285.433075 71.427361 202.435464 1200.0 1.0 3.962929530352783 87.57535559294718
33 289.914948 70.111588 204.188165 1200.0 1.0 3.9322443144931896 88.64858624019418
34 289.009521 70.923714 224.437648 1200.0 1.0 3.887278065971886 83.25560012310005
35 283.659149 68.922508 175.149683 1200.0 1.0 3.8855821167607987 86.99150542535246
36 283.603943 70.610809 206.640918 1200.0 1.0 3.8768635766231974 88.64530408577134
37 284.0605584 70.4611688 184.058421 1200.0 1.0 3.8510883860786738 85.1610769856808
38 284.06781 69.90551 162.708245 1200.0 1.0 3.84282849808599 85.43831973331348
39 291.1478809 70.4675872 193.105459 1200.0 1.0 3.8251762929301094 89.41480023914315
40 289.12819260000003 71.206458 132.204973 1200.0 1.0 3.815197874547543 82.98486267486015
41 281.6149437 67.9258955 88.547103 1200.0 1.0 3.788637936140127 88.72047980267317
42 278.2077316 67.0369865 122.088723 1200.0 1.0 3.7539415340938573 89.08380384857189
43 277.803192 66.960411 178.302864 1200.0 1.0 3.744675961618694 89.46370365279179
44 284.9790959 72.2658931 134.692549 1200.0 1.0 3.7346378883789173 88.73673129596915
45 278.185546 66.8657798 93.100802 1200.0 1.0 3.5821400874900604 89.46675324079368
46 285.2129036 69.6682671 153.095695 1200.0 1.0 3.577852131608398 86.09399072444758
47 285.8346462 69.56127729999999 127.964626 1200.0 1.0 3.574865988769579 86.10210886787401
48 286.9685112 70.22770609999999 181.756881 1200.0 1.0 3.571240838916168 86.29076418118858
49 281.93004360000003 68.33557259999999 140.435102 1200.0 1.0 3.55927815603434 87.97183220551015
50 282.94845150000003 71.29613549999999 146.81733300000002 1200.0 1.0 3.503115749518103 89.7277703963728
51 287.435921 69.1875003 175.622286 1200.0 1.0 3.4894801932004142 89.5787344110093
52 288.7702545 71.4345811 145.54758600000002 1200.0 1.0 3.48435237219903 82.98486267486015
